qt_civilian_card,qt_military_cards,qt_commercial_cards,qt_raw_materials,qt_manufactured_good,qt_scientific_cards,qt_guild_cards,wonder_id,wonder_stage,qt_clay,qt_coins,qt_compass,qt_gear,qt_glass,qt_loom,qt_ore,qt_papyrus,qt_shields,qt_stone,qt_tablet,qt_wood,civilian_points,commercial_points,guild_points,military_points,scientific_points,total_points,wonder_points,winner,total_reward
3,0,5,6,1,0,0,13,3,3,53,0,0,1,1,0,0,0,2,0,3,21,28,0,0,0,52,3,True,136
1,2,2,1,2,4,1,2,3,0,9,0,0,1,0,0,1,4,0,0,2,5,3,2,14,8,42,10,True,97
0,1,3,3,3,3,0,7,2,0,26,0,0,1,1,0,1,1,4,0,0,0,16,0,8,5,37,8,True,85
3,3,2,3,2,1,1,13,3,0,29,0,0,1,1,1,1,7,2,0,2,21,9,4,13,1,51,3,True,129
3,1,5,2,3,0,0,2,3,0,35,0,0,1,1,0,1,1,0,0,3,21,21,0,18,0,70,10,True,141
4,2,3,4,2,0,0,1,3,1,27,0,0,1,0,2,1,5,1,0,2,26,13,0,13,1,63,10,True,142
4,2,2,3,3,0,1,4,3,0,22,0,0,1,1,0,2,2,2,0,3,24,10,7,10,0,61,10,True,141
2,1,4,3,1,1,1,2,3,0,4,0,0,1,0,1,0,2,3,0,1,14,7,4,7,1,43,10,False,113
1,4,4,1,3,1,0,4,3,0,17,0,0,1,1,1,2,9,0,0,0,8,12,0,18,1,49,10,True,99
0,3,4,3,1,0,0,0,3,1,45,0,0,0,1,0,0,5,1,0,2,0,22,0,15,0,52,15,True,113
3,3,2,3,2,0,1,12,3,0,26,0,0,2,0,0,1,5,2,0,0,19,8,6,14,0,54,7,True,130
1,1,5,3,2,0,1,3,3,1,46,0,0,1,0,3,1,3,0,0,2,6,23,6,18,0,63,10,True,127
3,1,2,5,2,0,1,8,3,2,21,0,0,1,1,0,0,2,2,0,3,19,10,8,7,1,48,3,True,120
3,2,4,2,2,1,0,3,3,0,13,0,0,1,1,1,0,6,0,0,0,21,8,0,18,1,58,10,True,130
0,1,1,3,3,4,0,5,1,0,30,0,0,2,1,0,1,2,1,0,3,0,11,0,7,10,31,3,True,69
0,3,2,3,2,0,1,0,3,0,27,0,0,1,1,0,0,6,3,0,2,0,11,6,18,0,50,15,True,102
4,2,1,2,3,3,0,8,3,1,16,0,0,1,1,2,1,3,0,0,1,26,5,0,18,13,65,3,True,134
2,1,4,3,1,1,1,2,3,0,26,0,0,1,0,0,0,1,2,0,4,11,12,7,-1,1,40,10,True,104
3,4,3,3,2,0,0,9,2,0,27,0,0,1,0,0,1,7,2,0,3,17,14,0,18,0,54,5,True,122
3,1,3,4,2,2,0,6,3,0,14,0,0,1,2,3,0,1,0,0,2,21,8,0,2,2,43,10,True,112
1,3,4,1,3,2,1,9,3,0,24,0,0,1,1,0,1,7,1,0,1,5,15,6,18,2,51,5,True,100
3,1,4,1,3,1,1,13,3,0,18,0,0,1,2,0,1,1,0,0,0,21,9,5,7,1,46,3,True,123
3,1,4,6,2,0,0,6,2,0,48,0,0,1,1,1,1,3,3,0,2,21,26,0,-6,0,44,3,True,115
3,3,2,3,2,2,1,10,2,0,15,0,0,1,1,2,0,7,3,0,0,20,7,2,18,4,58,7,True,124
3,2,0,3,3,4,0,2,3,0,2,0,0,1,1,1,1,4,2,0,3,20,0,0,3,8,41,10,True,106
1,1,3,3,2,2,1,11,3,0,4,0,0,1,0,0,2,1,2,0,3,5,4,6,9,2,36,10,True,93
1,1,6,4,0,2,2,13,2,1,40,0,0,0,1,0,0,1,2,0,2,5,23,7,-2,4,40,3,True,105
3,1,7,2,1,1,1,9,3,0,20,0,0,1,0,3,0,1,0,0,1,19,15,6,18,1,64,5,True,129
3,1,4,4,2,1,0,13,3,0,12,0,0,1,1,3,1,1,2,0,2,20,12,0,9,1,45,3,True,118
2,1,3,3,2,2,2,6,3,0,28,0,0,1,1,2,1,2,0,0,1,15,12,11,16,2,66,10,True,130
3,1,4,2,2,1,1,13,3,0,33,0,0,1,1,0,1,1,2,0,1,21,16,8,-1,1,48,3,True,122
3,3,2,0,3,0,2,8,3,1,18,0,0,1,1,0,1,5,0,0,0,21,6,4,15,1,50,3,True,125
3,1,4,4,2,0,1,12,3,1,24,0,0,2,0,3,1,3,0,0,2,21,12,4,5,0,49,7,True,121
2,2,4,3,3,0,1,3,3,0,33,0,0,1,1,2,1,8,1,0,0,14,14,6,15,0,59,10,True,126
3,3,2,4,1,2,0,12,3,2,0,0,0,2,0,1,0,5,2,0,1,21,0,0,9,2,39,7,True,111
3,3,4,4,1,0,0,12,3,0,29,0,0,2,0,2,0,5,2,0,2,21,13,0,14,0,55,7,True,131
2,3,1,4,3,0,0,6,3,0,8,0,0,1,2,0,1,6,0,0,3,14,2,0,18,0,44,10,True,106
1,1,3,5,2,5,0,8,0,1,16,0,0,1,0,2,1,1,1,0,3,6,8,0,-1,18,31,0,False,80
2,1,5,4,2,0,1,12,3,0,22,0,0,2,0,2,1,1,2,0,3,15,16,7,8,0,53,7,True,129
3,0,3,3,2,5,0,13,1,0,17,0,0,1,1,0,1,0,3,0,1,20,5,0,-2,18,43,2,True,105
4,2,2,4,2,0,1,8,3,1,28,0,0,1,0,1,1,4,3,0,1,27,9,7,11,1,58,3,True,138
3,2,2,3,3,0,2,3,3,1,27,0,0,1,1,1,1,6,2,0,0,21,9,15,16,0,71,10,True,147
2,1,4,5,2,0,1,2,3,0,36,0,0,1,0,1,1,2,3,0,4,14,21,8,1,0,54,10,True,136
2,1,3,3,2,1,2,8,3,2,28,0,0,1,0,1,1,1,0,0,2,15,12,8,12,4,54,3,True,123
4,2,2,4,3,0,0,0,3,1,25,0,0,1,1,0,1,4,4,0,0,27,8,0,14,0,64,15,True,141
1,2,5,3,1,1,1,0,3,0,55,0,0,1,0,0,0,4,3,0,1,6,24,2,8,1,56,15,True,122
3,1,2,4,2,1,2,1,3,1,37,0,0,1,1,2,0,3,1,0,0,21,12,17,3,4,67,10,True,140
1,3,1,1,3,2,0,8,3,1,5,0,0,1,1,2,1,5,0,0,0,6,2,0,11,10,32,3,True,84
4,0,4,4,3,0,0,0,3,0,46,0,0,1,1,0,1,0,1,0,3,27,22,0,-5,0,59,15,True,137
1,2,3,2,2,0,0,2,3,0,10,0,0,1,1,0,0,2,0,0,4,6,8,0,10,0,34,10,False,93
3,1,5,3,2,1,1,10,2,0,40,0,0,1,1,2,0,3,2,0,0,21,18,6,10,1,63,7,True,136
2,2,4,4,2,1,0,11,3,0,45,0,0,1,0,0,2,4,2,0,3,14,22,0,14,1,61,10,True,132
3,1,3,5,1,0,1,4,3,2,22,0,0,1,0,1,1,1,1,0,3,21,15,7,2,0,55,10,True,131
3,2,3,3,2,1,1,7,3,0,22,0,0,1,0,0,1,4,1,0,3,19,10,6,10,1,59,13,True,140
3,0,4,2,3,2,2,9,3,0,34,0,0,1,1,0,1,0,0,0,4,19,14,9,-3,2,46,5,True,109
2,2,3,3,1,0,2,3,3,0,43,0,0,0,0,1,1,6,2,0,0,11,17,6,18,0,62,10,True,125
2,2,5,4,1,0,1,11,3,0,28,0,0,1,0,1,1,5,2,0,3,15,13,6,12,0,56,10,True,131
3,3,2,3,1,2,0,5,3,0,2,0,0,2,0,1,0,6,0,0,2,19,2,0,17,4,52,10,True,115
3,2,1,5,2,2,1,4,2,0,29,0,0,1,1,1,1,4,2,0,2,21,14,8,6,4,56,3,True,134
1,2,3,3,2,3,0,6,3,0,14,0,0,1,2,0,0,4,1,0,3,6,7,0,14,5,42,10,True,101
2,2,4,1,3,3,1,10,2,0,20,0,0,1,1,1,1,6,0,0,0,15,10,6,14,10,62,7,True,123
3,3,4,3,1,1,0,5,3,1,18,0,0,2,0,0,0,6,0,0,1,21,10,0,15,1,57,10,True,129
2,3,4,3,2,0,1,9,3,0,25,0,0,1,1,0,0,5,3,0,3,13,15,6,15,0,54,5,True,129
3,2,3,3,3,3,0,10,1,0,22,0,0,1,1,2,1,3,2,0,0,19,11,0,8,5,46,3,True,106
1,2,2,5,2,0,1,3,3,1,25,0,0,1,0,4,1,6,2,0,0,6,11,9,17,0,53,10,True,112
2,1,3,3,3,0,0,8,3,3,30,0,0,1,1,1,1,1,2,0,0,15,16,0,12,1,47,3,True,110
3,1,4,1,2,2,1,13,3,0,5,0,0,1,1,2,1,1,0,0,0,20,1,2,6,2,34,3,True,104
4,3,3,1,2,0,1,0,3,0,9,0,0,1,1,0,0,5,2,0,0,27,3,4,18,0,67,15,True,137
2,3,2,3,2,1,1,12,2,0,37,0,0,2,0,0,1,7,0,0,3,11,14,6,14,1,46,0,True,103
3,1,4,3,2,2,1,10,2,0,45,0,0,1,0,2,1,3,0,0,2,21,20,6,18,2,74,7,True,150
3,1,6,1,2,0,1,8,3,1,19,0,0,1,0,0,1,1,0,0,2,21,15,4,18,1,62,3,True,133
3,2,5,3,1,1,0,4,3,0,30,0,0,1,0,2,1,5,0,0,1,20,18,0,11,1,60,10,True,131
1,2,4,3,2,1,1,13,2,2,24,0,0,1,2,0,0,3,0,0,2,6,12,6,13,1,41,3,True,99
1,3,2,4,3,0,1,4,3,1,64,0,0,1,1,2,2,7,0,0,2,8,21,2,10,0,51,10,True,119
3,1,1,3,3,3,0,0,1,0,46,0,0,1,1,2,1,1,3,0,0,20,18,0,12,5,58,3,True,112
1,2,4,4,2,0,1,7,3,0,32,0,0,1,1,1,0,2,3,0,2,5,18,3,10,0,49,13,True,117
4,1,1,3,3,0,1,1,2,1,19,0,0,1,1,2,1,1,0,0,2,26,6,7,9,1,52,3,True,123
3,2,5,2,3,0,0,13,3,0,31,0,0,1,2,0,1,4,2,0,2,18,13,0,18,0,52,3,True,128
2,2,4,3,3,1,0,0,2,1,52,0,0,1,1,2,1,4,1,0,0,14,24,0,18,1,65,8,True,129
2,1,4,6,2,1,0,10,2,1,54,0,0,1,0,3,1,5,2,0,3,15,24,0,12,1,59,7,True,126
3,1,5,2,2,0,1,12,3,0,32,0,0,2,0,0,1,1,0,0,2,20,17,5,-2,0,47,7,True,118
2,1,3,6,1,2,0,11,2,0,38,0,0,0,1,2,1,1,2,0,3,12,14,0,2,2,35,5,True,99
2,1,2,5,2,0,2,4,3,1,26,0,0,1,0,2,2,1,3,0,2,13,13,14,12,0,62,10,True,133
3,1,3,3,3,1,1,11,3,0,22,0,0,1,1,2,2,1,3,0,0,20,13,7,12,1,63,10,True,128
5,2,1,2,3,1,1,4,3,0,27,0,0,1,1,0,2,2,2,0,1,32,9,6,4,1,62,10,True,142
2,2,4,5,1,0,1,9,3,0,48,0,0,1,0,2,0,2,3,0,3,11,25,4,12,0,57,5,True,122
4,2,4,5,1,0,0,11,2,1,32,0,0,1,0,1,1,4,0,0,3,27,10,0,18,0,60,5,True,136
2,4,3,3,1,0,1,0,3,0,22,0,0,1,0,0,0,9,1,0,3,12,7,5,17,0,56,15,True,127
1,2,4,3,1,4,0,4,2,0,36,0,0,1,0,2,1,4,1,0,2,6,18,0,14,10,51,3,True,105
2,2,5,2,2,1,0,12,3,0,29,0,0,2,1,0,0,4,2,0,0,13,17,0,18,1,56,7,True,120
2,1,5,2,2,2,1,4,3,0,34,0,0,1,0,0,2,1,2,0,0,14,16,1,8,2,51,10,True,116
3,2,3,2,2,1,1,1,3,1,23,0,0,1,1,0,0,4,0,0,2,20,10,2,-1,4,45,10,True,121
2,1,1,2,3,6,0,6,1,0,17,0,0,1,2,0,1,2,0,0,1,15,6,0,2,25,51,3,True,102
2,1,4,4,3,0,1,2,3,1,21,0,0,1,1,1,1,2,0,0,3,14,10,0,16,0,50,10,True,127
2,1,1,3,2,3,0,11,1,0,38,0,0,1,0,2,2,1,1,0,0,13,12,0,-2,10,35,2,True,83
4,3,3,2,2,1,0,5,3,0,19,0,0,2,1,2,0,5,0,0,0,27,8,0,18,1,64,10,True,135
2,3,5,2,2,0,1,10,2,0,30,0,0,1,0,3,1,7,0,0,2,15,17,8,18,0,65,7,True,133
2,3,3,0,2,2,1,9,3,0,8,0,0,1,0,0,1,5,0,0,1,14,2,3,18,4,46,5,True,109
3,1,2,4,2,0,3,2,3,0,36,0,0,1,1,1,0,1,2,0,3,21,12,18,-2,0,59,10,True,146
2,1,4,4,2,1,1,2,3,0,31,0,0,1,1,3,0,1,2,0,1,15,17,7,-2,1,48,10,True,127
2,1,4,4,1,0,0,0,3,0,51,0,0,0,1,3,0,2,1,0,1,12,24,0,4,0,55,15,True,117
3,3,2,4,2,0,1,8,3,1,35,0,0,1,0,3,1,5,1,0,2,21,11,9,15,1,60,3,True,136
1,3,4,3,1,2,0,2,3,0,23,0,0,1,0,1,0,5,0,0,3,6,14,0,10,4,44,10,True,110
2,1,4,4,1,2,0,13,3,1,20,0,0,1,1,0,0,1,2,0,2,13,10,0,2,2,30,3,False,102
2,2,2,4,3,1,1,8,3,1,41,0,0,1,1,3,1,4,0,0,2,14,13,8,18,4,60,3,True,138
3,2,3,4,2,1,0,5,3,0,27,0,0,2,0,3,1,4,2,0,0,20,12,0,14,1,57,10,True,125
2,2,2,3,2,1,2,11,3,0,58,0,0,1,1,1,1,4,0,0,2,14,19,11,9,1,64,10,True,138
1,3,3,3,1,1,0,5,3,1,43,0,0,2,0,3,0,6,0,0,0,5,17,0,18,1,51,10,True,105
0,2,5,1,3,0,3,1,3,1,33,0,0,1,1,0,1,4,2,0,0,0,15,14,18,1,58,10,True,116
1,1,4,0,2,1,2,7,2,0,26,0,0,1,0,0,1,2,1,0,0,8,10,6,16,1,49,8,True,105
2,3,2,3,1,1,2,3,3,0,22,0,0,0,0,1,1,9,0,0,2,12,7,3,17,1,50,10,True,117
3,2,4,3,2,1,0,2,3,1,50,0,0,1,1,0,0,3,1,0,1,18,23,0,9,1,61,10,True,134
0,3,2,5,1,0,1,3,3,1,56,0,0,1,0,1,0,7,2,0,3,0,21,7,18,0,56,10,True,123
3,1,4,2,3,1,1,11,3,1,53,0,0,1,1,2,2,1,0,0,0,19,22,4,8,1,64,10,True,133
3,2,3,2,2,3,0,12,3,0,7,0,0,1,1,1,1,4,0,0,2,20,2,0,18,10,57,7,True,123
3,0,4,4,2,2,0,0,3,0,31,0,0,1,1,2,0,0,3,0,2,21,17,0,-3,2,52,15,True,121
2,1,2,2,2,3,1,11,3,1,35,0,0,1,0,0,2,1,0,0,1,14,14,5,8,5,56,10,True,117
1,2,4,4,3,0,2,10,2,0,19,0,0,1,1,4,1,6,3,0,0,8,12,7,17,0,51,7,True,111
4,2,2,5,1,0,1,3,3,1,12,0,0,1,0,3,0,4,2,0,2,26,4,9,18,0,67,10,True,148
4,4,1,3,2,0,0,8,3,1,17,0,0,1,0,3,1,6,0,0,2,27,5,0,18,1,54,3,True,131
4,3,4,2,2,0,0,0,3,0,10,0,0,1,0,0,1,6,2,0,1,27,5,0,18,0,65,15,True,134
2,2,5,4,1,0,0,2,3,1,53,0,0,0,1,2,0,4,2,0,1,15,29,0,14,0,68,10,True,139
2,3,3,4,2,1,2,2,1,0,36,0,0,1,0,2,1,6,1,0,3,13,16,5,17,1,55,3,True,127
2,2,3,2,3,2,2,10,2,0,40,0,0,1,1,2,1,6,0,0,2,13,15,13,17,2,67,7,True,138
3,2,4,1,2,3,0,7,3,0,13,0,0,1,0,0,1,3,1,0,0,21,5,0,13,5,57,13,True,126
4,1,3,3,1,1,1,12,3,1,19,0,0,2,0,0,0,1,0,0,2,27,6,4,18,1,63,7,True,138
2,2,4,2,1,2,1,11,3,0,20,0,0,1,0,0,1,3,0,0,1,14,10,6,12,2,54,10,True,117
3,2,3,4,2,2,0,8,0,1,32,0,0,1,0,3,1,4,0,0,2,17,10,0,14,2,43,0,True,104
4,1,4,3,1,1,0,10,2,0,41,0,0,1,0,3,0,3,0,0,2,27,16,0,18,1,69,7,True,141
2,1,4,2,3,4,0,10,0,0,13,0,0,1,1,2,1,1,0,0,2,14,8,0,8,13,43,0,True,91
0,2,4,3,1,2,2,1,3,1,25,0,0,1,0,1,0,2,2,0,0,0,14,9,12,9,54,10,True,117
2,3,3,3,2,2,0,10,2,0,38,0,0,0,1,3,1,7,0,0,2,12,15,0,18,4,56,7,True,120
3,2,3,2,3,3,0,0,2,0,0,0,0,1,1,1,1,5,1,0,0,21,0,0,13,5,47,8,True,117
2,2,3,3,2,2,1,0,3,0,27,0,0,1,1,1,0,4,1,0,2,12,12,7,14,2,62,15,True,132
2,3,3,3,1,0,1,2,3,0,19,0,0,1,0,0,0,5,2,0,4,11,9,9,18,0,57,10,True,128
1,1,2,3,2,1,2,0,3,0,18,0,0,1,0,0,1,1,3,0,3,5,6,8,18,1,53,15,True,110
1,3,4,3,2,1,1,11,2,0,45,0,0,1,0,1,2,5,2,0,0,6,21,3,8,1,44,5,True,108
0,2,5,4,1,2,0,9,2,0,37,0,0,1,0,0,0,4,2,0,3,0,19,0,14,4,42,5,True,98
4,1,4,4,1,1,0,10,2,0,22,0,0,1,0,4,0,3,0,0,1,26,13,0,17,1,64,7,True,135
3,2,2,5,2,0,1,11,3,1,60,0,0,1,1,1,1,6,2,0,3,19,20,8,7,0,64,10,True,142
2,1,5,4,2,1,0,5,3,0,23,0,0,2,1,0,0,1,2,0,3,14,19,0,-3,1,41,10,True,110
5,2,3,4,1,0,0,4,3,1,36,0,0,1,0,0,1,3,2,0,1,32,15,0,7,0,64,10,True,149
1,4,3,3,2,1,1,1,3,1,39,0,0,1,1,2,0,9,0,0,2,6,16,3,17,4,56,10,True,122
3,2,2,5,1,1,0,7,2,0,27,0,0,0,0,2,1,3,4,0,1,17,11,0,18,1,55,8,True,117
3,1,2,4,2,2,0,5,3,1,49,0,0,2,0,0,1,3,2,0,2,21,16,0,3,2,52,10,True,122
3,1,3,3,2,2,1,12,3,0,33,0,0,2,0,0,1,3,2,0,1,21,14,6,10,4,62,7,True,133
3,3,4,4,2,1,0,3,1,0,16,0,0,1,0,3,1,6,2,0,3,19,13,0,17,1,53,3,True,116
3,3,1,3,2,1,1,8,3,1,17,0,0,1,0,1,1,4,2,0,2,21,5,6,18,4,57,3,True,134
3,0,3,2,3,3,1,12,3,0,26,0,0,2,1,0,1,0,2,0,2,21,8,6,-3,5,44,7,True,112
3,1,3,3,2,3,1,10,0,0,25,0,0,1,1,2,0,1,0,0,2,20,8,6,8,9,51,0,True,117
3,1,3,3,2,0,1,11,3,0,38,0,0,1,0,1,2,1,2,0,0,20,15,3,-4,0,44,10,True,116
2,1,3,4,2,2,0,6,3,0,4,0,0,1,1,1,1,1,3,0,2,11,8,0,2,4,35,10,False,88
3,3,2,5,2,0,0,0,3,0,18,0,0,1,0,2,1,5,3,0,3,19,13,0,18,0,65,15,True,133
3,3,5,3,1,0,0,12,3,1,45,0,0,2,0,2,0,6,2,0,0,21,23,0,17,0,68,7,True,147
3,2,3,2,2,0,2,13,3,0,25,0,0,1,1,2,1,4,0,0,0,21,8,15,14,0,61,3,True,142
2,1,3,3,2,2,1,8,2,1,29,0,0,1,1,2,0,1,0,0,2,11,12,7,3,4,40,3,True,101
2,2,4,2,3,2,0,2,3,0,21,0,0,1,1,1,1,3,0,0,1,14,12,0,13,2,51,10,True,110
3,2,4,4,1,0,2,9,3,0,25,0,0,0,1,3,0,2,0,0,1,19,16,6,12,0,58,5,True,129
2,2,4,2,3,0,1,6,3,0,22,0,0,1,2,0,1,4,0,0,1,14,11,6,14,0,55,10,True,122
4,1,4,4,2,0,0,13,3,1,25,0,0,1,1,0,1,1,2,0,2,27,11,0,13,0,54,3,True,139
3,1,2,4,2,2,2,7,2,0,51,0,0,1,0,1,1,1,3,0,2,20,19,1,1,4,53,8,True,125
4,1,4,2,2,0,1,2,3,0,28,0,0,1,0,0,1,1,2,0,3,27,13,6,12,0,68,10,True,138
2,2,3,2,3,1,2,0,3,0,25,0,0,1,1,0,1,2,3,0,0,15,11,7,18,1,67,15,True,140
1,3,6,2,2,1,0,1,3,1,39,0,0,1,0,1,1,7,0,0,1,8,21,0,7,4,50,10,True,114
4,2,5,2,1,0,1,12,3,1,10,0,0,2,0,0,0,5,0,0,2,27,3,4,7,0,48,7,True,133
2,1,1,4,2,3,0,6,3,2,36,0,0,1,2,2,0,1,0,0,1,13,16,0,0,9,48,10,True,102
3,2,2,2,3,1,3,10,2,0,14,0,0,1,1,1,1,4,2,0,0,21,4,13,18,1,64,7,True,142
1,3,2,3,1,4,0,1,2,1,22,0,0,0,0,2,1,5,0,0,2,6,9,0,18,18,54,3,True,105
1,3,1,4,2,2,1,10,2,0,15,0,0,1,0,4,1,7,2,0,0,6,5,7,15,4,44,7,True,102
3,2,3,2,3,3,0,0,1,0,20,0,0,1,1,1,1,3,1,0,0,19,7,0,17,5,51,3,True,116
2,2,3,4,2,2,0,10,2,0,22,0,0,1,0,2,1,6,1,0,3,13,13,0,18,4,55,7,True,113
3,0,3,5,2,0,1,5,3,1,37,0,0,2,1,1,0,0,2,0,2,21,17,8,-5,0,51,10,True,130
3,1,3,3,1,2,0,5,3,0,30,0,0,2,0,0,0,1,2,0,1,21,13,0,8,2,54,10,True,119
2,3,3,3,2,1,1,2,3,0,29,0,0,1,0,2,1,7,1,0,2,15,12,6,10,1,54,10,True,129
3,2,3,4,2,0,1,0,3,0,38,0,0,0,1,2,1,3,2,0,3,19,16,3,8,0,61,15,True,138
1,2,5,3,3,0,1,7,3,0,39,0,0,1,1,0,1,4,3,0,2,8,24,7,14,0,66,13,True,145
3,1,3,3,2,1,1,4,3,1,28,0,0,1,0,2,2,1,2,0,0,20,12,6,8,1,57,10,True,126
2,1,3,3,1,3,2,6,3,0,12,0,0,1,1,1,0,1,2,0,1,15,7,10,7,5,54,10,True,121
2,2,5,3,2,0,1,0,3,0,39,0,0,1,0,0,1,4,4,0,2,14,19,6,8,0,62,15,True,136
3,1,4,4,1,2,0,4,3,0,36,0,0,1,0,1,1,2,2,0,2,20,19,0,6,4,59,10,True,130
2,3,4,1,2,1,1,5,3,0,26,0,0,1,1,1,1,5,0,0,0,13,12,3,18,1,57,10,True,115
2,1,5,2,0,2,2,9,3,0,24,0,0,0,0,0,0,1,0,0,4,11,15,12,2,2,47,5,True,112
2,2,4,3,1,0,0,4,3,0,37,0,0,1,0,1,1,2,2,0,0,11,19,0,18,0,58,10,True,121
2,2,3,4,1,0,0,2,3,0,24,0,0,1,0,2,0,3,2,0,2,11,11,0,17,0,49,10,True,120
2,3,3,4,2,0,1,7,3,2,15,0,0,1,1,0,0,7,4,0,0,15,8,9,14,0,59,13,True,132
3,2,4,0,3,0,0,9,3,0,6,0,0,1,1,0,1,4,0,0,1,20,5,0,18,0,48,5,True,107
3,1,4,4,2,0,1,1,3,1,14,0,0,1,1,0,0,1,3,0,3,21,12,2,7,1,53,10,True,125
4,0,2,4,3,0,1,0,3,0,47,0,0,1,1,3,1,0,3,0,2,27,15,8,-3,0,62,15,True,142
3,3,3,1,3,0,1,5,3,0,32,0,0,2,1,0,1,5,0,0,2,21,13,7,15,0,66,10,True,134
3,3,2,2,3,1,1,4,3,0,13,0,0,1,1,3,2,6,0,0,0,20,4,6,17,1,58,10,True,130
3,2,4,3,3,0,0,8,3,1,39,0,0,1,1,0,1,4,3,0,1,21,19,0,10,1,54,3,True,129
1,2,3,5,1,0,2,8,2,1,52,0,0,1,0,1,0,4,2,0,3,6,19,2,10,0,40,3,True,106
2,2,5,2,2,1,1,13,3,2,36,0,0,1,1,1,1,4,0,0,0,15,15,4,3,1,41,3,True,121
3,2,3,2,3,1,0,11,3,0,32,0,0,1,1,0,2,4,2,0,2,19,10,0,13,1,53,10,True,122
4,1,5,1,2,1,0,7,3,0,20,0,0,1,0,2,1,1,1,0,0,23,10,0,-2,1,45,13,True,114
3,1,3,3,2,1,3,9,3,0,17,0,0,1,0,3,1,1,0,0,1,19,8,19,-1,1,51,5,True,125
2,2,5,2,2,1,0,1,3,1,18,0,0,1,1,0,0,4,0,0,2,15,13,0,13,4,55,10,True,124
3,2,2,4,2,1,0,13,3,1,16,0,0,1,1,0,1,4,0,0,3,21,5,0,14,1,44,3,True,123
4,2,3,2,2,0,1,7,3,0,26,0,0,1,0,0,1,3,1,0,1,26,11,5,18,0,73,13,True,152
2,2,5,1,3,1,0,11,3,0,47,0,0,1,1,1,2,4,0,0,0,15,23,0,14,1,63,10,True,131
0,2,4,6,1,1,0,13,2,3,47,0,0,0,1,2,1,4,2,0,2,0,23,0,14,1,41,3,True,102
2,1,3,2,3,3,1,8,3,1,30,0,0,1,1,0,1,1,0,0,3,15,12,6,3,10,49,3,True,120
2,1,6,3,2,0,0,0,3,0,41,0,0,1,0,2,1,3,1,0,2,15,25,0,2,0,57,15,True,124
0,2,2,3,2,3,0,1,0,1,39,0,0,1,0,1,1,2,2,0,0,0,15,0,18,5,38,0,True,75
3,3,4,3,2,1,0,1,2,1,24,0,0,1,0,0,1,5,1,0,3,19,15,0,18,4,59,3,True,126
2,3,4,3,0,0,0,4,3,0,42,0,0,0,0,2,1,5,0,0,3,12,17,0,15,0,54,10,True,119
2,3,2,3,2,2,1,4,3,0,24,0,0,1,1,3,1,6,0,0,1,14,8,6,17,2,57,10,True,131
1,3,3,5,1,1,0,4,3,0,39,0,0,1,0,2,1,6,0,0,3,6,16,0,17,1,50,10,True,114
4,1,3,3,2,3,0,10,2,0,34,0,0,1,0,4,1,3,2,0,0,27,11,0,6,5,56,7,True,121
2,2,2,4,1,2,0,8,1,2,42,0,0,1,0,2,0,2,2,0,0,11,18,0,18,2,52,3,True,103
2,3,3,3,3,0,2,9,3,0,30,0,0,1,1,0,1,5,2,0,4,14,13,11,8,0,51,5,True,126
3,1,2,5,2,2,1,13,0,2,31,0,0,1,1,1,1,1,2,0,3,21,10,8,8,2,49,0,True,125
2,2,5,2,1,2,1,12,3,0,31,0,0,2,0,0,0,3,0,0,1,14,18,4,11,2,56,7,True,125
2,2,4,4,2,0,1,8,3,1,35,0,0,1,0,3,1,4,0,0,2,15,18,7,14,1,58,3,True,138
2,2,2,5,3,0,0,5,3,2,34,0,0,2,1,2,1,3,2,0,3,14,16,0,8,0,48,10,True,104
1,3,3,2,3,2,0,1,2,1,30,0,0,1,1,0,1,5,0,0,3,8,13,0,18,10,52,3,True,109
3,3,5,2,2,0,1,9,3,0,21,0,0,1,0,2,1,6,2,0,1,20,14,8,17,0,64,5,True,136
1,2,4,2,3,1,2,10,2,0,15,0,0,1,1,3,1,5,0,0,2,6,7,9,17,1,47,7,True,108
4,2,2,3,3,0,1,8,3,1,30,0,0,1,1,0,1,2,2,0,2,26,10,4,18,1,62,3,True,135
4,1,3,4,2,0,0,2,3,0,26,0,0,1,0,2,1,1,0,0,4,26,15,0,6,0,57,10,True,131
0,1,4,3,2,3,1,12,0,1,33,0,0,2,0,2,1,1,0,0,2,0,14,6,7,10,37,0,False,80
3,1,3,4,3,0,1,8,3,3,52,0,0,1,1,0,1,3,1,0,3,21,20,2,8,1,55,3,True,131
3,3,2,4,2,0,0,4,3,0,49,0,0,1,1,1,1,7,2,0,2,21,16,0,14,0,61,10,True,137
4,1,3,2,3,3,1,10,1,0,4,0,0,1,1,3,1,2,0,0,0,27,1,6,4,5,46,3,True,116
3,3,4,2,1,1,1,3,3,0,8,0,0,1,0,1,0,6,0,0,2,18,6,3,18,1,56,10,True,124
2,1,5,5,3,1,0,12,0,0,39,0,0,2,1,3,1,1,2,0,2,14,23,0,-2,1,36,0,False,94
3,2,2,5,2,0,1,6,3,0,17,0,0,1,1,2,1,2,3,0,3,20,7,0,18,0,55,10,True,124
2,1,2,4,2,0,0,2,2,0,43,0,0,1,0,0,1,2,2,0,4,12,16,0,15,0,46,3,True,109
3,2,0,3,2,0,2,10,2,0,17,0,0,1,0,3,1,4,2,0,0,20,5,5,18,0,55,7,True,117
